date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:30:11	28343/28343	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Dec%202017%2018:57:36%20GMT	http://themazine.com/html/chcharity/images/about/img-5.jpg	E:/charity/themazine.com/html/chcharity/images/about/img-5.jpg	(from http://themazine.com/html/chcharity/events-v2.html)
10:30:12	20170/20170	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Dec%202017%2018:59:26%20GMT	http://themazine.com/html/chcharity/images/about/img-7.jpg	E:/charity/themazine.com/html/chcharity/images/about/img-7.jpg	(from http://themazine.com/html/chcharity/events-v2.html)
10:30:13	31082/31082	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Dec%202017%2019:00:58%20GMT	http://themazine.com/html/chcharity/images/about/img-8.jpg	E:/charity/themazine.com/html/chcharity/images/about/img-8.jpg	(from http://themazine.com/html/chcharity/events-v2.html)
10:30:14	25069/25069	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Dec%202017%2019:01:52%20GMT	http://themazine.com/html/chcharity/images/about/img-9.jpg	E:/charity/themazine.com/html/chcharity/images/about/img-9.jpg	(from http://themazine.com/html/chcharity/events-v2.html)
10:30:16	5288/5288	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Dec%202017%2018:12:26%20GMT	http://themazine.com/html/chcharity/images/causes/5.jpg	E:/charity/themazine.com/html/chcharity/images/causes/5.jpg	(from http://themazine.com/html/chcharity/events-details.html)
10:30:17	5095/5095	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Dec%202017%2018:13:32%20GMT	http://themazine.com/html/chcharity/images/causes/6.jpg	E:/charity/themazine.com/html/chcharity/images/causes/6.jpg	(from http://themazine.com/html/chcharity/events-details.html)
10:30:18	3686/3686	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Dec%202017%2018:14:16%20GMT	http://themazine.com/html/chcharity/images/causes/7.jpg	E:/charity/themazine.com/html/chcharity/images/causes/7.jpg	(from http://themazine.com/html/chcharity/events-details.html)
10:30:19	3439/3439	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Dec%202017%2018:15:02%20GMT	http://themazine.com/html/chcharity/images/causes/8.jpg	E:/charity/themazine.com/html/chcharity/images/causes/8.jpg	(from http://themazine.com/html/chcharity/events-details.html)
10:30:21	59025/59025	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Dec%202017%2021:03:08%20GMT	http://themazine.com/html/chcharity/images/about/img-12.jpg	E:/charity/themazine.com/html/chcharity/images/about/img-12.jpg	(from http://themazine.com/html/chcharity/events-details.html)
10:30:22	5143/5143	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2025%20Dec%202017%2012:15:56%20GMT	http://themazine.com/html/chcharity/js/map-script.js	E:/charity/themazine.com/html/chcharity/js/map-script.js	(from http://themazine.com/html/chcharity/events-details.html)
10:30:22	12898/12898	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2010%20Mar%202017%2003:48:52%20GMT	http://themazine.com/html/chcharity/vendor/sanzzy-map/dist/snazzy-info-window.min.js	E:/charity/themazine.com/html/chcharity/vendor/sanzzy-map/dist/snazzy-info-window.min.js	(from http://themazine.com/html/chcharity/events-details.html)
10:30:26	92255/92255	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Dec%202017%2018:10:58%20GMT	http://themazine.com/html/chcharity/images/causes/img-22.jpg	E:/charity/themazine.com/html/chcharity/images/causes/img-22.jpg	(from http://themazine.com/html/chcharity/events-details.html)
10:30:27	112257/112257	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Dec%202017%2021:02:06%20GMT	http://themazine.com/html/chcharity/images/about/img-11.jpg	E:/charity/themazine.com/html/chcharity/images/about/img-11.jpg	(from http://themazine.com/html/chcharity/events-details.html)
10:30:28	38017/38017	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2018:49:48%20GMT	http://themazine.com/html/chcharity/images/causes/img-5.jpg	E:/charity/themazine.com/html/chcharity/images/causes/img-5.jpg	(from http://themazine.com/html/chcharity/causes.html)
10:30:29	41739/41739	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2018:47:34%20GMT	http://themazine.com/html/chcharity/images/causes/img-4.jpg	E:/charity/themazine.com/html/chcharity/images/causes/img-4.jpg	(from http://themazine.com/html/chcharity/causes.html)
10:30:30	25856/25856	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2018:54:32%20GMT	http://themazine.com/html/chcharity/images/causes/img-7.jpg	E:/charity/themazine.com/html/chcharity/images/causes/img-7.jpg	(from http://themazine.com/html/chcharity/causes.html)
10:30:31	18089/18089	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2018:59:34%20GMT	http://themazine.com/html/chcharity/images/causes/img-9.jpg	E:/charity/themazine.com/html/chcharity/images/causes/img-9.jpg	(from http://themazine.com/html/chcharity/causes.html)
10:30:32	29953/29953	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2018:56:24%20GMT	http://themazine.com/html/chcharity/images/causes/img-8.jpg	E:/charity/themazine.com/html/chcharity/images/causes/img-8.jpg	(from http://themazine.com/html/chcharity/causes.html)
10:30:39	49613/49613	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2015:25:28%20GMT	http://themazine.com/html/chcharity/images/about/img-1.jpg	E:/charity/themazine.com/html/chcharity/images/about/img-1.jpg	(from http://themazine.com/html/chcharity/about-us.html)
10:30:45	97766/97766	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Dec%202017%2018:10:02%20GMT	http://themazine.com/html/chcharity/images/causes/img-21.jpg	E:/charity/themazine.com/html/chcharity/images/causes/img-21.jpg	(from http://themazine.com/html/chcharity/causes-details.html)
10:30:49	59202/59202	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Dec%202017%2013:03:46%20GMT	http://themazine.com/html/chcharity/images/about/img-13.jpg	E:/charity/themazine.com/html/chcharity/images/about/img-13.jpg	(from http://themazine.com/html/chcharity/gallery.html)
10:30:53	135331/135331	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2015:24:42%20GMT	http://themazine.com/html/chcharity/images/about/img-2.jpg	E:/charity/themazine.com/html/chcharity/images/about/img-2.jpg	(from http://themazine.com/html/chcharity/about-us.html)
10:30:53	137245/137245	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Dec%202017%2015:23:18%20GMT	http://themazine.com/html/chcharity/images/about/img-3.jpg	E:/charity/themazine.com/html/chcharity/images/about/img-3.jpg	(from http://themazine.com/html/chcharity/about-us.html)
10:30:56	45434/45434	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Dec%202017%2013:05:48%20GMT	http://themazine.com/html/chcharity/images/about/img-15.jpg	E:/charity/themazine.com/html/chcharity/images/about/img-15.jpg	(from http://themazine.com/html/chcharity/gallery.html)
10:30:57	77247/77247	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Dec%202017%2013:04:20%20GMT	http://themazine.com/html/chcharity/images/about/img-14.jpg	E:/charity/themazine.com/html/chcharity/images/about/img-14.jpg	(from http://themazine.com/html/chcharity/gallery.html)
10:31:02	54154/54154	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Dec%202017%2013:06:14%20GMT	http://themazine.com/html/chcharity/images/about/img-16.jpg	E:/charity/themazine.com/html/chcharity/images/about/img-16.jpg	(from http://themazine.com/html/chcharity/gallery.html)
10:31:05	69175/69175	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Dec%202017%2013:08:24%20GMT	http://themazine.com/html/chcharity/images/about/img-17.jpg	E:/charity/themazine.com/html/chcharity/images/about/img-17.jpg	(from http://themazine.com/html/chcharity/gallery.html)
10:31:07	88343/88343	---MCZ	200	added ('OK')	text/javascript	date:Sun,%2014%20May%202017%2012:10:42%20GMT	http://themazine.com/html/chcharity/vendor/mixitup.min.js	E:/charity/themazine.com/html/chcharity/vendor/mixitup.min.js	(from http://themazine.com/html/chcharity/gallery.html)
10:31:07	72165/72165	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Dec%202017%2013:09:42%20GMT	http://themazine.com/html/chcharity/images/about/img-18.jpg	E:/charity/themazine.com/html/chcharity/images/about/img-18.jpg	(from http://themazine.com/html/chcharity/gallery.html)
10:31:09	71123/71123	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Dec%202017%2013:11:20%20GMT	http://themazine.com/html/chcharity/images/about/img-20.jpg	E:/charity/themazine.com/html/chcharity/images/about/img-20.jpg	(from http://themazine.com/html/chcharity/gallery.html)
10:31:10	28623/28623	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Dec%202017%2016:32:52%20GMT	http://themazine.com/html/chcharity/images/experts/img-12.jpg	E:/charity/themazine.com/html/chcharity/images/experts/img-12.jpg	(from http://themazine.com/html/chcharity/team.html)
10:31:10	28193/28193	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Dec%202017%2016:33:24%20GMT	http://themazine.com/html/chcharity/images/experts/img-13.jpg	E:/charity/themazine.com/html/chcharity/images/experts/img-13.jpg	(from http://themazine.com/html/chcharity/team.html)
10:31:11	3693/3693	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Dec%202017%2011:38:06%20GMT	http://themazine.com/html/chcharity/images/blog/1.jpg	E:/charity/themazine.com/html/chcharity/images/blog/1.jpg	(from http://themazine.com/html/chcharity/blog-details.html)
10:31:11	23719/23719	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Dec%202017%2016:35:30%20GMT	http://themazine.com/html/chcharity/images/experts/img-15.jpg	E:/charity/themazine.com/html/chcharity/images/experts/img-15.jpg	(from http://themazine.com/html/chcharity/team.html)
10:31:12	4783/4783	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Dec%202017%2011:39:10%20GMT	http://themazine.com/html/chcharity/images/blog/2.jpg	E:/charity/themazine.com/html/chcharity/images/blog/2.jpg	(from http://themazine.com/html/chcharity/blog-details.html)
10:31:13	6648/6648	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Dec%202017%2011:40:30%20GMT	http://themazine.com/html/chcharity/images/blog/3.jpg	E:/charity/themazine.com/html/chcharity/images/blog/3.jpg	(from http://themazine.com/html/chcharity/blog-details.html)
10:31:13	3685/3685	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Dec%202017%2011:41:14%20GMT	http://themazine.com/html/chcharity/images/blog/4.jpg	E:/charity/themazine.com/html/chcharity/images/blog/4.jpg	(from http://themazine.com/html/chcharity/blog-details.html)
10:31:14	8465/8465	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202017%2015:30:18%20GMT	http://themazine.com/html/chcharity/images/shop/img-1.jpg	E:/charity/themazine.com/html/chcharity/images/shop/img-1.jpg	(from http://themazine.com/html/chcharity/shop.html)
10:31:15	7731/7731	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202017%2015:32:16%20GMT	http://themazine.com/html/chcharity/images/shop/img-3.jpg	E:/charity/themazine.com/html/chcharity/images/shop/img-3.jpg	(from http://themazine.com/html/chcharity/shop.html)
10:31:16	9681/9681	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202017%2015:36:42%20GMT	http://themazine.com/html/chcharity/images/shop/img-4.jpg	E:/charity/themazine.com/html/chcharity/images/shop/img-4.jpg	(from http://themazine.com/html/chcharity/shop.html)
10:31:16	17019/17019	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202017%2015:31:16%20GMT	http://themazine.com/html/chcharity/images/shop/img-2.jpg	E:/charity/themazine.com/html/chcharity/images/shop/img-2.jpg	(from http://themazine.com/html/chcharity/shop.html)
10:31:17	13138/13138	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202017%2015:38:42%20GMT	http://themazine.com/html/chcharity/images/shop/img-5.jpg	E:/charity/themazine.com/html/chcharity/images/shop/img-5.jpg	(from http://themazine.com/html/chcharity/shop.html)
10:31:17	5982/5982	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202017%2015:39:20%20GMT	http://themazine.com/html/chcharity/images/shop/img-6.jpg	E:/charity/themazine.com/html/chcharity/images/shop/img-6.jpg	(from http://themazine.com/html/chcharity/shop.html)
10:31:18	11499/11499	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202017%2015:40:36%20GMT	http://themazine.com/html/chcharity/images/shop/img-7.jpg	E:/charity/themazine.com/html/chcharity/images/shop/img-7.jpg	(from http://themazine.com/html/chcharity/shop.html)
10:31:19	6806/6806	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202017%2015:42:42%20GMT	http://themazine.com/html/chcharity/images/shop/img-9.jpg	E:/charity/themazine.com/html/chcharity/images/shop/img-9.jpg	(from http://themazine.com/html/chcharity/shop.html)
10:31:19	4142/4142	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202017%2015:44:48%20GMT	http://themazine.com/html/chcharity/images/shop/1.jpg	E:/charity/themazine.com/html/chcharity/images/shop/1.jpg	(from http://themazine.com/html/chcharity/shop.html)
10:31:19	13070/13070	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202017%2015:41:52%20GMT	http://themazine.com/html/chcharity/images/shop/img-8.jpg	E:/charity/themazine.com/html/chcharity/images/shop/img-8.jpg	(from http://themazine.com/html/chcharity/shop.html)
10:31:19	94201/94201	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Dec%202017%2011:35:00%20GMT	http://themazine.com/html/chcharity/images/blog/img-1.jpg	E:/charity/themazine.com/html/chcharity/images/blog/img-1.jpg	(from http://themazine.com/html/chcharity/blog-details.html)
10:31:19	2236/2236	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202017%2015:45:28%20GMT	http://themazine.com/html/chcharity/images/shop/2.jpg	E:/charity/themazine.com/html/chcharity/images/shop/2.jpg	(from http://themazine.com/html/chcharity/shop.html)
10:31:20	3158/3158	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202017%2015:46:06%20GMT	http://themazine.com/html/chcharity/images/shop/3.jpg	E:/charity/themazine.com/html/chcharity/images/shop/3.jpg	(from http://themazine.com/html/chcharity/shop.html)
10:31:20	2105/2105	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202017%2015:47:48%20GMT	http://themazine.com/html/chcharity/images/shop/4.jpg	E:/charity/themazine.com/html/chcharity/images/shop/4.jpg	(from http://themazine.com/html/chcharity/shop.html)
10:31:21	14000/14000	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202017%2015:50:10%20GMT	http://themazine.com/html/chcharity/images/shop/img-11.jpg	E:/charity/themazine.com/html/chcharity/images/shop/img-11.jpg	(from http://themazine.com/html/chcharity/shop-details.html)
10:31:21	20888/20888	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2028%20Jul%202015%2019:41:10%20GMT	http://themazine.com/html/chcharity/vendor/contact-form/validate.js	E:/charity/themazine.com/html/chcharity/vendor/contact-form/validate.js	(from http://themazine.com/html/chcharity/contact-us.html)
10:31:22	41095/41095	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2007%20Feb%202015%2014:39:50%20GMT	http://themazine.com/html/chcharity/vendor/contact-form/jquery.form.js	E:/charity/themazine.com/html/chcharity/vendor/contact-form/jquery.form.js	(from http://themazine.com/html/chcharity/contact-us.html)
10:31:24	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2005%20Feb%202017%2020:34:38%20GMT	http://themazine.com/html/chcharity/vendor/bootstrap/fonts/glyphicons-halflings-regular.eot	E:/charity/themazine.com/html/chcharity/vendor/bootstrap/fonts/glyphicons-halflings-regular.eot	(from http://themazine.com/html/chcharity/vendor/bootstrap/css/bootstrap.min.css)
10:31:25	18028/18028	---MCZ	200	added ('OK')	text/plain	date:Sun,%2005%20Feb%202017%2020:34:38%20GMT	http://themazine.com/html/chcharity/vendor/bootstrap/fonts/glyphicons-halflings-regular.woff2	E:/charity/themazine.com/html/chcharity/vendor/bootstrap/fonts/glyphicons-halflings-regular.woff2	(from http://themazine.com/html/chcharity/vendor/bootstrap/css/bootstrap.min.css)
10:31:25	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2005%20Feb%202017%2020:34:38%20GMT	http://themazine.com/html/chcharity/vendor/bootstrap/fonts/glyphicons-halflings-regular.eot?	E:/charity/themazine.com/html/chcharity/vendor/bootstrap/fonts/glyphicons-halflings-regulard41d.eot	(from http://themazine.com/html/chcharity/vendor/bootstrap/css/bootstrap.min.css)
10:31:26	1093/1093	---M--	200	added ('OK')	image/gif	date:Fri,%2024%20Feb%202017%2020:59:46%20GMT	http://themazine.com/html/chcharity/vendor/Camera-master/images/blank.gif	E:/charity/themazine.com/html/chcharity/vendor/Camera-master/images/blank.gif	(from http://themazine.com/html/chcharity/vendor/Camera-master/css/camera.css)
10:31:26	23424/23424	---MCZ	200	added ('OK')	text/plain	date:Sun,%2005%20Feb%202017%2020:34:38%20GMT	http://themazine.com/html/chcharity/vendor/bootstrap/fonts/glyphicons-halflings-regular.woff	E:/charity/themazine.com/html/chcharity/vendor/bootstrap/fonts/glyphicons-halflings-regular.woff	(from http://themazine.com/html/chcharity/vendor/bootstrap/css/bootstrap.min.css)
10:31:26	108738/108738	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2005%20Feb%202017%2020:34:38%20GMT	http://themazine.com/html/chcharity/vendor/bootstrap/fonts/glyphicons-halflings-regular.svg	E:/charity/themazine.com/html/chcharity/vendor/bootstrap/fonts/glyphicons-halflings-regular.svg	(from http://themazine.com/html/chcharity/vendor/bootstrap/css/bootstrap.min.css)
10:31:28	9289/9289	---M--	200	added ('OK')	image/gif	date:Fri,%2024%20Feb%202017%2020:59:46%20GMT	http://themazine.com/html/chcharity/vendor/Camera-master/images/camera-loader.gif	E:/charity/themazine.com/html/chcharity/vendor/Camera-master/images/camera-loader.gif	(from http://themazine.com/html/chcharity/vendor/Camera-master/css/camera.css)
10:31:28	45404/45404	---MCZ	200	added ('OK')	text/plain	date:Sun,%2005%20Feb%202017%2020:34:38%20GMT	http://themazine.com/html/chcharity/vendor/bootstrap/fonts/glyphicons-halflings-regular.ttf	E:/charity/themazine.com/html/chcharity/vendor/bootstrap/fonts/glyphicons-halflings-regular.ttf	(from http://themazine.com/html/chcharity/vendor/bootstrap/css/bootstrap.min.css)
10:31:28	24198/24198	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202017%2020:59:46%20GMT	http://themazine.com/html/chcharity/vendor/Camera-master/images/camera_skins.png	E:/charity/themazine.com/html/chcharity/vendor/Camera-master/images/camera_skins.png	(from http://themazine.com/html/chcharity/vendor/Camera-master/css/camera.css)
10:31:29	937/937	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202017%2020:59:46%20GMT	http://themazine.com/html/chcharity/vendor/Camera-master/images/patterns/overlay1.png	E:/charity/themazine.com/html/chcharity/vendor/Camera-master/images/patterns/overlay1.png	(from http://themazine.com/html/chcharity/vendor/Camera-master/css/camera.css)
10:31:30	935/935	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202017%2020:59:46%20GMT	http://themazine.com/html/chcharity/vendor/Camera-master/images/patterns/overlay2.png	E:/charity/themazine.com/html/chcharity/vendor/Camera-master/images/patterns/overlay2.png	(from http://themazine.com/html/chcharity/vendor/Camera-master/css/camera.css)
10:31:30	938/938	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202017%2020:59:46%20GMT	http://themazine.com/html/chcharity/vendor/Camera-master/images/patterns/overlay3.png	E:/charity/themazine.com/html/chcharity/vendor/Camera-master/images/patterns/overlay3.png	(from http://themazine.com/html/chcharity/vendor/Camera-master/css/camera.css)
10:31:30	924/924	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202017%2020:59:46%20GMT	http://themazine.com/html/chcharity/vendor/Camera-master/images/patterns/overlay4.png	E:/charity/themazine.com/html/chcharity/vendor/Camera-master/images/patterns/overlay4.png	(from http://themazine.com/html/chcharity/vendor/Camera-master/css/camera.css)
10:31:31	924/924	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202017%2020:59:46%20GMT	http://themazine.com/html/chcharity/vendor/Camera-master/images/patterns/overlay5.png	E:/charity/themazine.com/html/chcharity/vendor/Camera-master/images/patterns/overlay5.png	(from http://themazine.com/html/chcharity/vendor/Camera-master/css/camera.css)
10:31:31	959/959	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202017%2020:59:46%20GMT	http://themazine.com/html/chcharity/vendor/Camera-master/images/patterns/overlay6.png	E:/charity/themazine.com/html/chcharity/vendor/Camera-master/images/patterns/overlay6.png	(from http://themazine.com/html/chcharity/vendor/Camera-master/css/camera.css)
10:31:32	97/97	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202017%2020:59:46%20GMT	http://themazine.com/html/chcharity/vendor/Camera-master/images/patterns/overlay7.png	E:/charity/themazine.com/html/chcharity/vendor/Camera-master/images/patterns/overlay7.png	(from http://themazine.com/html/chcharity/vendor/Camera-master/css/camera.css)
10:31:32	948/948	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202017%2020:59:46%20GMT	http://themazine.com/html/chcharity/vendor/Camera-master/images/patterns/overlay8.png	E:/charity/themazine.com/html/chcharity/vendor/Camera-master/images/patterns/overlay8.png	(from http://themazine.com/html/chcharity/vendor/Camera-master/css/camera.css)
10:31:33	926/926	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202017%2020:59:46%20GMT	http://themazine.com/html/chcharity/vendor/Camera-master/images/patterns/overlay9.png	E:/charity/themazine.com/html/chcharity/vendor/Camera-master/images/patterns/overlay9.png	(from http://themazine.com/html/chcharity/vendor/Camera-master/css/camera.css)
10:31:33	923/923	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Feb%202017%2020:59:46%20GMT	http://themazine.com/html/chcharity/vendor/Camera-master/images/patterns/overlay10.png	E:/charity/themazine.com/html/chcharity/vendor/Camera-master/images/patterns/overlay10.png	(from http://themazine.com/html/chcharity/vendor/Camera-master/css/camera.css)
10:31:33	1362/1362	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202013%2020:12:28%20GMT	http://themazine.com/html/chcharity/vendor/fancybox/fancybox_sprite.png	E:/charity/themazine.com/html/chcharity/vendor/fancybox/fancybox_sprite.png	(from http://themazine.com/html/chcharity/vendor/fancybox/jquery.fancybox.css)
10:31:34	6567/6567	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Jun%202013%2020:12:28%20GMT	http://themazine.com/html/chcharity/vendor/fancybox/fancybox_loading.gif	E:/charity/themazine.com/html/chcharity/vendor/fancybox/fancybox_loading.gif	(from http://themazine.com/html/chcharity/vendor/fancybox/jquery.fancybox.css)
10:31:34	420/420	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jan%202018%2005:01:31%20GMT	http://themazine.com/html/chcharity/vendor/fancybox/blank.gif	E:/charity/themazine.com/html/chcharity/vendor/fancybox/blank.gif	(from http://themazine.com/html/chcharity/vendor/fancybox/jquery.fancybox.css)
10:31:35	1003/1003	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202013%2020:12:28%20GMT	http://themazine.com/html/chcharity/vendor/fancybox/fancybox_overlay.png	E:/charity/themazine.com/html/chcharity/vendor/fancybox/fancybox_overlay.png	(from http://themazine.com/html/chcharity/vendor/fancybox/jquery.fancybox.css)
10:31:35	433/433	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jan%202018%2005:01:32%20GMT	http://themazine.com/html/chcharity/vendor/fancybox/fancybox_sprite@2x.png	E:/charity/themazine.com/html/chcharity/vendor/fancybox/fancybox_sprite@2x.png	(from http://themazine.com/html/chcharity/vendor/fancybox/jquery.fancybox.css)
10:31:36	434/434	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2031%20Jan%202018%2005:01:33%20GMT	http://themazine.com/html/chcharity/vendor/fancybox/fancybox_loading@2x.gif	E:/charity/themazine.com/html/chcharity/vendor/fancybox/fancybox_loading@2x.gif	(from http://themazine.com/html/chcharity/vendor/fancybox/jquery.fancybox.css)
10:31:44	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2001%20Feb%202017%2021:07:14%20GMT	http://themazine.com/html/chcharity/font/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	E:/charity/themazine.com/html/chcharity/font/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from http://themazine.com/html/chcharity/font/font-awesome/css/font-awesome.min.css)
10:31:46	8210/8210	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2014%20Dec%202017%2002:04:00%20GMT	http://themazine.com/html/chcharity/font/flat-icon/font/Flaticon.eot	E:/charity/themazine.com/html/chcharity/font/flat-icon/font/Flaticon.eot	(from http://themazine.com/html/chcharity/font/flat-icon/font/flaticon.css)
10:31:48	8210/8210	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2014%20Dec%202017%2002:04:00%20GMT	http://themazine.com/html/chcharity/font/flat-icon/font/Flaticon.eot?	E:/charity/themazine.com/html/chcharity/font/flat-icon/font/Flaticond41d.eot	(from http://themazine.com/html/chcharity/font/flat-icon/font/flaticon.css)
10:31:50	5124/5124	---MCZ	200	added ('OK')	text/plain	date:Thu,%2014%20Dec%202017%2002:04:00%20GMT	http://themazine.com/html/chcharity/font/flat-icon/font/Flaticon.woff	E:/charity/themazine.com/html/chcharity/font/flat-icon/font/Flaticon.woff	(from http://themazine.com/html/chcharity/font/flat-icon/font/flaticon.css)
10:31:52	8032/8032	---MCZ	200	added ('OK')	text/plain	date:Thu,%2014%20Dec%202017%2002:04:00%20GMT	http://themazine.com/html/chcharity/font/flat-icon/font/Flaticon.ttf	E:/charity/themazine.com/html/chcharity/font/flat-icon/font/Flaticon.ttf	(from http://themazine.com/html/chcharity/font/flat-icon/font/flaticon.css)
10:31:53	48330/48330	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2014%20Dec%202017%2002:04:00%20GMT	http://themazine.com/html/chcharity/font/flat-icon/font/Flaticon.svg	E:/charity/themazine.com/html/chcharity/font/flat-icon/font/Flaticon.svg	(from http://themazine.com/html/chcharity/font/flat-icon/font/flaticon.css)
10:31:55	4976/4976	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Feb%202017%2020:41:50%20GMT	http://themazine.com/html/chcharity/vendor/OwlCarousel2/dist/assets/owl.video.play.png	E:/charity/themazine.com/html/chcharity/vendor/OwlCarousel2/dist/assets/owl.video.play.png	(from http://themazine.com/html/chcharity/vendor/OwlCarousel2/dist/assets/owl.carousel.min.css)
10:31:57	6992/6992	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Mar%202016%2001:48:54%20GMT	http://themazine.com/html/chcharity/vendor/jquery-ui/images/ui-icons_444444_256x240.png	E:/charity/themazine.com/html/chcharity/vendor/jquery-ui/images/ui-icons_444444_256x240.png	(from http://themazine.com/html/chcharity/vendor/jquery-ui/jquery-ui.min.css)
